it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,centralVariantId,variantName,price,priceActual,priceSaving,priceFixedText,trendingText1,trendingText2,RegistrationYear,InsuranceValidity,FuelType,Seats,KmsDriven,RTO,Ownership,EngineDisplacement,Transmission,YearofManufacture,Top_features,Comfort,Interior,Exterior,Safety,Mileage,Engine,Max_Power,Torque,WheelSize,Seats,Color,EngineType,Displacement,MaxPower,MaxTorque,NoofCylinder,ValuesperCylinder,ValueConfiguration,FuelSupplySystem,BoreXStroke,CompressionRatio,TurboCharger,SuperCharger,Length,Width,Height,WheelBase,FrontTread,RearTread,KerbWeight,GrossWeight,GearBox,DriveType,SeatingCapacity,SteeringType,TurningRadius,FrontBrakeType,RearBrakeType,TopSpeed,Acceleration,TyreType,NoDoorNumbers,CargoVolumn,city
0,Petrol,Sedan,"58,000",Automatic,1,1st Owner,Honda,Honda Amaze,2018,7444,V CVT Petrol,₹ 6.75 Lakh,,,,Trending Car!,High chances of sale in next 6 days,May 2018,Third Party insurance,Petrol,5 Seats,"58,000 Kms",DL8C,First Owner,1199 cc,Automatic,2018,"('Power Steering', 'Power Windows Front', 'Air Conditioner', 'Heater', 'Adjustable Head Lights', 'Fog Lights Front', 'Anti Lock Braking System', 'Centeral Locking', 'Radio')","('Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Remote Trunk Opener', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Trunk Light', 'Vanity Mirror', 'Rear Reading Lamp', 'Rear Seat Headrest', 'Rear Seat Centre Arm Rest', 'Cup Holders Front', 'Cup Holders Rear', 'Multifunction Steering Wheel', 'Smart Access Card Entry', 'Engine Start Stop Button', 'Steering Wheel Gearshift Paddles', 'Gear Shift Indicator', 'Adjustable Headrest')","('Air Conditioner', 'Heater', 'Adjustable Steering', 'Digital Odometer', 'Tachometer', 'Electronic Multi Tripmeter', 'Fabric Upholstery', 'Glove Compartment', 'Digital Clock', 'Outside Temperature Display', 'Height Adjustable Driver Seat', 'Dual Tone Dashboard')","('Adjustable Head Lights', 'Fog Lights Front', 'Power Adjustable Exterior Rear View Mirror', 'Electric Folding Rear View Mirror', 'Rear Window Defogger', 'Alloy Wheels', 'Integrated Antenna', 'Outside Rear View Mirror Turn Indicators', 'Chrome Grille', 'Halogen Headlamps')","('Anti Lock Braking System', 'Centeral Locking', 'Power Door Locks', 'Child Safety Locks', 'Driver Air Bag', 'Passenger Air Bag', 'Day Night Rear View Mirror', 'Passenger Side Rear View Mirror', 'Halogen Headlamps', 'Rear Seat Belts', 'Seat Belt Warning', 'Door Ajar Warning', 'Side Impact Beams', 'Front Impact Beams', 'Adjustable Seats', 'Keyless Entry', 'Centrally Mounted Fuel Tank', 'Engine Immobilizer', 'Engine Check Warning', 'Crash Sensor', 'Ebd', 'Speed Sensing Auto Door Lock', 'Isofix Child Seat Mounts', 'Pretensioners And Force Limiter Seatbelts', 'Impact Sensing Auto Door Lock', 'Speed Alert', 'No Of Airbags')",18.3 kmpl,1199 CC,88.76bhp,110Nm,R15,5,Red,i-VTEC Petrol Engine,1199,88.76bhp@6000rpm,110Nm@4800rpm,4.0,4.0,SOHC,MPFi,,,No,No,3995mm,1695mm,1501mm,2470mm,,,945kg,,CVT,FWD,5,Electric,4.7,Disc,Drum,,15 Seconds,"Tubeless,Radial",4,420,delhi
0,Petrol,SUV,"34,000",Automatic,1,1st Owner,Kia,Kia Seltos,2020,7120,GTX DCT,₹ 16.50 Lakh,,,,Trending Car!,High chances of sale in next 6 days,Sept 2020,Third Party insurance,Petrol,5 Seats,"34,000 Kms",UP16,First Owner,1353 cc,Automatic,2020,"('Power Steering', 'Power Windows Front', 'Air Conditioner', 'Heater', 'Adjustable Head Lights', 'Fog Lights Front', 'Anti Lock Braking System', 'Brake Assist', 'Radio')","('Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Air Quality Control', 'Remote Trunk Opener', 'Remote Fuel Lid Opener', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Trunk Light', 'Vanity Mirror', 'Rear Reading Lamp', 'Rear Seat Headrest', 'Rear Seat Centre Arm Rest', 'Height Adjustable Front Seat Belts', 'Cup Holders Front', 'Cup Holders Rear', 'Seat Lumbar Support', 'Multifunction Steering Wheel', 'Cruise Control', 'Rear ACVents', 'Navigation System', 'Smart Access Card Entry', 'Engine Start Stop Button', 'Voice Control', 'Tailgate Ajar', 'Lane Change Indicator', 'Drive Modes', 'Adjustable Headrest')","('Air Conditioner', 'Heater', 'Adjustable Steering', 'Digital Odometer', 'Tachometer', 'Electronic Multi Tripmeter', 'Leather Seats', 'Leather Steering Wheel', 'Glove Compartment', 'Digital Clock', 'Outside Temperature Display', 'Driving Experience Control Eco', 'Height Adjustable Driver Seat')","('Adjustable Head Lights', 'Fog Lights Front', 'Power Adjustable Exterior Rear View Mirror', 'Electric Folding Rear View Mirror', 'Rain Sensing Wiper', 'Rear Window Wiper', 'Rear Window Washer', 'Rear Window Defogger', 'Alloy Wheels', 'Integrated Antenna', 'Rear Spoiler', 'Outside Rear View Mirror Turn Indicators', 'Chrome Garnish', 'Automatic Driving Lights', 'Roof Rail')","('Anti Lock Braking System', 'Brake Assist', 'Centeral Locking', 'Power Door Locks', 'Child Safety Locks', 'Driver Air Bag', 'Passenger Air Bag', 'Side Air Bag Front', 'Day Night Rear View Mirror', 'Passenger Side Rear View Mirror', 'Rear Seat Belts', 'Seat Belt Warning', 'Door Ajar Warning', 'Side Impact Beams', 'Front Impact Beams', 'Vehicle Stability Control System', 'Traction Control', 'Adjustable Seats', 'Keyless Entry', 'Centrally Mounted Fuel Tank', 'Engine Immobilizer', 'Engine Check Warning', 'Tyre Pressure Monitor', 'Crash Sensor', 'Automatic Head Lamps', 'Ebd', 'Follow Me Home Headlamps', 'Rear Camera', 'Anti Theft Device', 'Speed Sensing Auto Door Lock', 'Isofix Child Seat Mounts', 'Heads Up Display', 'Pretensioners And Force Limiter Seatbelts', 'Hill Descent Control', 'View360Camera', 'No Of Airbags', 'Eletronic Stability Control')",16.2 kmpl,1353 CC,138bhp,242nm,17,5,White,,1353,138bhp@6000rpm,242nm@1500-3200rpm,4.0,4.0,DOHC,GDI,,,Yes,No,4315mm,1800mm,1645mm,2610mm,,,1505,,7 Speed,2WD,5,Power,,Disc,Drum,,11.8,"Tubeless,Radial",5,433,delhi
0,Diesel,SUV,"25,000",Automatic,1,1st Owner,Audi,Audi Q7,2019,133,45 TDI Quattro Premium Plus,₹ 66.75 Lakh,,,,Trending Car!,High chances of sale in next 6 days,Jul 2019,Third Party insurance,Diesel,7 Seats,"25,000 Kms",OD02,First Owner,2967 cc,Automatic,2019,"('Power Steering', 'Power Windows Front', 'Air Conditioner', 'Heater', 'Adjustable Head Lights', 'Fog Lights Front', 'Anti Lock Braking System', 'Brake Assist', 'Cd Player')","('Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Air Quality Control', 'Remote Trunk Opener', 'Remote Fuel Lid Opener', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Trunk Light', 'Vanity Mirror', 'Rear Reading Lamp', 'Rear Seat Headrest', 'Rear Seat Centre Arm Rest', 'Height Adjustable Front Seat Belts', 'Cup Holders Front', 'Cup Holders Rear', 'Seat Lumbar Support', 'Multifunction Steering Wheel', 'Cruise Control', 'Rear ACVents', 'Navigation System', 'Engine Start Stop Button', 'Glove Box Cooling', 'Voice Control', 'Steering Wheel Gearshift Paddles', 'Tailgate Ajar', 'Luggage Hook And Net', 'Lane Change Indicator', 'Drive Modes')","('Air Conditioner', 'Heater', 'Adjustable Steering', 'Digital Odometer', 'Tachometer', 'Electronic Multi Tripmeter', 'Leather Seats', 'Leather Steering Wheel', 'Glove Compartment', 'Digital Clock', 'Outside Temperature Display', 'Cigarette Lighter', 'Driving Experience Control Eco', 'Height Adjustable Driver Seat', 'Dual Tone Dashboard')","('Adjustable Head Lights', 'Fog Lights Front', 'Power Adjustable Exterior Rear View Mirror', 'Electric Folding Rear View Mirror', 'Rain Sensing Wiper', 'Rear Window Wiper', 'Rear Window Defogger', 'Alloy Wheels', 'Integrated Antenna', 'Rear Spoiler', 'Sun Roof', 'Outside Rear View Mirror Turn Indicators', 'Chrome Grille', 'Roof Rail')","('Anti Lock Braking System', 'Brake Assist', 'Centeral Locking', 'Power Door Locks', 'Child Safety Locks', 'Anti Theft Alarm', 'Driver Air Bag', 'Passenger Air Bag', 'Side Air Bag Front', 'Side Air Bag Rear', 'Day Night Rear View Mirror', 'Passenger Side Rear View Mirror', 'Rear Seat Belts', 'Seat Belt Warning', 'Door Ajar Warning', 'Side Impact Beams', 'Front Impact Beams', 'Vehicle Stability Control System', 'Traction Control', 'Adjustable Seats', 'Keyless Entry', 'Centrally Mounted Fuel Tank', 'Engine Immobilizer', 'Engine Check Warning', 'Tyre Pressure Monitor', 'Crash Sensor', 'Automatic Head Lamps', 'Ebd', 'Follow Me Home Headlamps', 'Rear Camera', 'Anti Theft Device', 'Speed Sensing Auto Door Lock', 'Isofix Child Seat Mounts', 'Pretensioners And Force Limiter Seatbelts', 'Hill Descent Control', 'Hill Assist', 'Impact Sensing Auto Door Lock', 'No Of Airbags')",14.75 kmpl,2967 CC,245bhp,600Nm,19,7,Blue,V-Type Diesel Engine,2967,245bhp@2910-4500rpm,600Nm@1500-3000rpm,4.0,4.0,DOHC,CRDi,84.5 x 89.0,,Yes,No,5052 mm,2212 mm,1740 mm,2994 mm,1679 mm,1691 mm,2330 kg,2925 kg,8 Speed,AWD,7,Power,6.2 metres,Ventilated Disc,Ventilated Disc,234 Kmph,7.1 Seconds,"Tubeless,Radial",5,890 litres,delhi
0,Petrol,Hatchback,"25,367",Manual,1,1st Owner,Maruti,Maruti Baleno,2017,3962,1.2 Delta,₹ 5.68 Lakh,₹ 5.79 Lakh,,,Trending Car!,High chances of sale in next 6 days,Sept 2017,Comprehensive,Petrol,5 Seats,"25,367 Kms",DL9C,First Owner,1197 cc,Manual,2017,"('Power Steering', 'Power Windows Front', 'Air Conditioner', 'Heater', 'Adjustable Head Lights', 'Power Adjustable Exterior Rear View Mirror', 'Anti Lock Braking System', 'Centeral Locking', 'Cd Player')","('Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Remote Trunk Opener', 'Remote Fuel Lid Opener', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Vanity Mirror', 'Rear Seat Headrest', 'Cup Holders Front', 'Multifunction Steering Wheel')","('Air Conditioner', 'Heater', 'Adjustable Steering', 'Digital Odometer', 'Tachometer', 'Electronic Multi Tripmeter', 'Fabric Upholstery', 'Glove Compartment', 'Digital Clock', 'Outside Temperature Display')","('Adjustable Head Lights', 'Power Adjustable Exterior Rear View Mirror', 'Electric Folding Rear View Mirror', 'Rear Window Wiper', 'Rear Window Washer', 'Rear Window Defogger', 'Wheel Covers', 'Integrated Antenna', 'Tinted Glass', 'Rear Spoiler', 'Outside Rear View Mirror Turn Indicators', 'Chrome Grille')","('Anti Lock Braking System', 'Centeral Locking', 'Power Door Locks', 'Child Safety Locks', 'Anti Theft Alarm', 'Driver Air Bag', 'Passenger Air Bag', 'Passenger Side Rear View Mirror', 'Halogen Headlamps', 'Rear Seat Belts', 'Seat Belt Warning', 'Door Ajar Warning', 'Side Impact Beams', 'Front Impact Beams', 'Adjustable Seats', 'Keyless Entry', 'Centrally Mounted Fuel Tank', 'Engine Immobilizer', 'Engine Check Warning', 'Crash Sensor', 'Ebd', 'Anti Theft Device', 'Isofix Child Seat Mounts', 'Pretensioners And Force Limiter Seatbelts')",21.4 kmpl,1197 CC,83.1bhp,115Nm,,5,Silver,VVT Petrol Engine,1197,83.1bhp@6000rpm,115Nm@4000rpm,4.0,4.0,DOHC,MPFI,,,No,No,3995mm,1745mm,1510mm,2520mm,1515mm,1525mm,870kg,1340kg,5 Speed,FWD,5,Power,4.9 meters,Disc,Drum,180 Kmph,12.36 seconds,"Tubeless,Radial",5,339-litres,delhi
0,Petrol,Sedan,"29,000",Automatic,1,1st Owner,Mercedes-Benz,Mercedes-Benz CLA,2016,5518,200 CGI Sport,₹ 23.50 Lakh,,,,Trending Car!,High chances of sale in next 6 days,Apr 2016,Comprehensive,Petrol,5 Seats,"29,000 Kms",DL2C,First Owner,1991 cc,Automatic,2016,"('Power Steering', 'Power Windows Front', 'Air Conditioner', 'Heater', 'Adjustable Head Lights', 'Fog Lights Front', 'Anti Lock Braking System', 'Brake Assist', 'Cd Player')","('Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Air Quality Control', 'Remote Trunk Opener', 'Remote Fuel Lid Opener', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Trunk Light', 'Vanity Mirror', 'Rear Reading Lamp', 'Rear Seat Headrest', 'Height Adjustable Front Seat Belts', 'Cup Holders Front', 'Cup Holders Rear', 'Seat Lumbar Support', 'Multifunction Steering Wheel', 'Cruise Control', 'Rear ACVents', 'Navigation System', 'Engine Start Stop Button', 'Voice Control', 'Steering Wheel Gearshift Paddles', 'Drive Modes')","('Air Conditioner', 'Heater', 'Adjustable Steering', 'Digital Odometer', 'Tachometer', 'Electronic Multi Tripmeter', 'Leather Seats', 'Leather Steering Wheel', 'Glove Compartment', 'Digital Clock', 'Outside Temperature Display', 'Driving Experience Control Eco', 'Height Adjustable Driver Seat')","('Adjustable Head Lights', 'Fog Lights Front', 'Fog Lights Rear', 'Power Adjustable Exterior Rear View Mirror', 'Electric Folding Rear View Mirror', 'Rear Window Defogger', 'Alloy Wheels', 'Integrated Antenna', 'Tinted Glass', 'Sun Roof', 'Moon Roof', 'Outside Rear View Mirror Turn Indicators', 'Chrome Grille', 'Chrome Garnish', 'Automatic Driving Lights')","('Anti Lock Braking System', 'Brake Assist', 'Centeral Locking', 'Power Door Locks', 'Child Safety Locks', 'Driver Air Bag', 'Passenger Air Bag', 'Side Air Bag Front', 'Passenger Side Rear View Mirror', 'Rear Seat Belts', 'Seat Belt Warning', 'Door Ajar Warning', 'Side Impact Beams', 'Front Impact Beams', 'Vehicle Stability Control System', 'Adjustable Seats', 'Keyless Entry', 'Centrally Mounted Fuel Tank', 'Engine Immobilizer', 'Engine Check Warning', 'Tyre Pressure Monitor', 'Crash Sensor', 'Automatic Head Lamps', 'Ebd', 'Rear Camera', 'Anti Theft Device', 'Hill Descent Control', 'Hill Assist')",15.04 kmpl,1991 CC,183bhp,300Nm,17,5,Silver,In Line Petrol Engine,1991,183bhp@5500rpm,300Nm@1200-4000rpm,4.0,4.0,DOHC,Direct Injection,,,Yes,No,4630mm,1777 mm,1432mm,2699mm,1549mm,1547mm,1510kg,1955kg,7 Speed,FWD,5,Power,5.5 metres,Disc,Disc,235 Kmph,7.8 Seconds,"Tubeless,Radial",4,470-litres,delhi
0,Petrol,Hatchback,"27,240",Manual,1,1st Owner,Maruti,Maruti Baleno,2017,3962,1.2 Delta,₹ 5.48 Lakh,₹ 5.59 Lakh,,,Trending Car!,High chances of sale in next 6 days,Jan 2017,Third Party,Petrol,5 Seats,"27,240 Kms",DL8C,First Owner,1197 cc,Manual,2017,"('Power Steering', 'Power Windows Front', 'Air Conditioner', 'Heater', 'Adjustable Head Lights', 'Power Adjustable Exterior Rear View Mirror', 'Anti Lock Braking System', 'Centeral Locking', 'Cd Player')","('Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Remote Trunk Opener', 'Remote Fuel Lid Opener', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Vanity Mirror', 'Rear Seat Headrest', 'Cup Holders Front', 'Multifunction Steering Wheel')","('Air Conditioner', 'Heater', 'Adjustable Steering', 'Digital Odometer', 'Tachometer', 'Electronic Multi Tripmeter', 'Fabric Upholstery', 'Glove Compartment', 'Digital Clock', 'Outside Temperature Display')","('Adjustable Head Lights', 'Power Adjustable Exterior Rear View Mirror', 'Electric Folding Rear View Mirror', 'Rear Window Wiper', 'Rear Window Washer', 'Rear Window Defogger', 'Wheel Covers', 'Integrated Antenna', 'Tinted Glass', 'Rear Spoiler', 'Outside Rear View Mirror Turn Indicators', 'Chrome Grille')","('Anti Lock Braking System', 'Centeral Locking', 'Power Door Locks', 'Child Safety Locks', 'Anti Theft Alarm', 'Driver Air Bag', 'Passenger Air Bag', 'Passenger Side Rear View Mirror', 'Halogen Headlamps', 'Rear Seat Belts', 'Seat Belt Warning', 'Door Ajar Warning', 'Side Impact Beams', 'Front Impact Beams', 'Adjustable Seats', 'Keyless Entry', 'Centrally Mounted Fuel Tank', 'Engine Immobilizer', 'Engine Check Warning', 'Crash Sensor', 'Ebd', 'Anti Theft Device', 'Isofix Child Seat Mounts', 'Pretensioners And Force Limiter Seatbelts')",21.4 kmpl,1197 CC,83.1bhp,115Nm,,5,White,VVT Petrol Engine,1197,83.1bhp@6000rpm,115Nm@4000rpm,4.0,4.0,DOHC,MPFI,,,No,No,3995mm,1745mm,1510mm,2520mm,1515mm,1525mm,870kg,1340kg,5 Speed,FWD,5,Power,4.9 meters,Disc,Drum,180 Kmph,12.36 seconds,"Tubeless,Radial",5,339-litres,delhi
0,Petrol,Sedan,"55,000",Automatic,1,1st Owner,Mercedes-Benz,Mercedes-Benz S-Class,2015,4716,S 500 L,₹ 51.50 Lakh,,,,Trending Car!,High chances of sale in next 6 days,Jul 2015,Comprehensive,Petrol,5 Seats,"55,000 Kms",PY05,First Owner,4663 cc,Automatic,2015,"('Power Steering', 'Power Windows Front', 'Air Conditioner', 'Heater', 'Adjustable Head Lights', 'Power Adjustable Exterior Rear View Mirror', 'Anti Lock Braking System', 'Brake Assist', 'Cd Player')","('Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Air Quality Control', 'Remote Trunk Opener', 'Remote Fuel Lid Opener', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Trunk Light', 'Vanity Mirror', 'Rear Reading Lamp', 'Rear Seat Headrest', 'Rear Seat Centre Arm Rest', 'Height Adjustable Front Seat Belts', 'Cup Holders Front', 'Cup Holders Rear', 'Seat Lumbar Support', 'Multifunction Steering Wheel', 'Cruise Control', 'Rear ACVents', 'Navigation System', 'Smart Access Card Entry', 'Engine Start Stop Button', 'Glove Box Cooling', 'Steering Wheel Gearshift Paddles')","('Air Conditioner', 'Heater', 'Adjustable Steering', 'Digital Odometer', 'Tachometer', 'Electronic Multi Tripmeter', 'Leather Seats', 'Leather Steering Wheel', 'Glove Compartment', 'Outside Temperature Display', 'Rear Folding Table', 'Height Adjustable Driver Seat')","('Adjustable Head Lights', 'Power Adjustable Exterior Rear View Mirror', 'Electric Folding Rear View Mirror', 'Rain Sensing Wiper', 'Rear Window Defogger', 'Alloy Wheels', 'Power Antenna', 'Tinted Glass', 'Sun Roof', 'Moon Roof', 'Outside Rear View Mirror Turn Indicators', 'Chrome Grille', 'Chrome Garnish', 'Smoke Headlamps')","('Anti Lock Braking System', 'Brake Assist', 'Centeral Locking', 'Power Door Locks', 'Child Safety Locks', 'Driver Air Bag', 'Passenger Air Bag', 'Side Air Bag Front', 'Side Air Bag Rear', 'Day Night Rear View Mirror', 'Passenger Side Rear View Mirror', 'Xenon Headlamps', 'Rear Seat Belts', 'Seat Belt Warning', 'Door Ajar Warning', 'Side Impact Beams', 'Front Impact Beams', 'Vehicle Stability Control System', 'Traction Control', 'Adjustable Seats', 'Keyless Entry', 'Centrally Mounted Fuel Tank', 'Engine Immobilizer', 'Tyre Pressure Monitor', 'Crash Sensor', 'Automatic Head Lamps', 'Ebd', 'Rear Camera', 'Anti Theft Device')",7.81 kmpl,4663 CC,453.26bhp,700Nm,19,5,White,V-Type Petrol Engine,4663,453.26bhp@5250-5500rpm,700Nm@1800-3500rpm,8.0,4.0,DOHC,Direct Injection,,10.5:1,Yes,No,5246mm,2130mm,1494mm,3165mm,1624mm,1637mm,2200kg,2730kg,7 Speed,RWD,5,Power,6.15 metres ,Disc,Disc,250 kmph,4.8 Seconds,"Tubeless,Radial",4,530-litres,delhi
0,Diesel,SUV,"28,000",Manual,1,1st Owner,Hyundai,Hyundai Creta,2020,10538,E Diesel,₹ 11.50 Lakh,,,,Trending Car!,High chances of sale in next 6 days,Nov 2020,Comprehensive,Diesel,5 Seats,"28,000 Kms",DL2C,First Owner,1493 cc,Manual,2020,"('Power Steering', 'Power Windows Front', 'Air Conditioner', 'Heater', 'Adjustable Head Lights', 'Manually Adjustable Exterior Rear View Mirror', 'Anti Lock Braking System', 'Centeral Locking', 'Radio')","('Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Rear Seat Headrest', 'Rear Seat Centre Arm Rest', 'Height Adjustable Front Seat Belts', 'Cup Holders Rear', 'Seat Lumbar Support', 'Rear ACVents', 'Gear Shift Indicator', 'Battery Saver', 'Lane Change Indicator', 'Adjustable Headrest', 'Power Boot', 'Hands Free Tailgate')","('Air Conditioner', 'Heater', 'Adjustable Steering', 'Digital Odometer', 'Tachometer', 'Electronic Multi Tripmeter', 'Fabric Upholstery', 'Glove Compartment', 'Digital Clock', 'Height Adjustable Driver Seat', 'Dual Tone Dashboard')","('Adjustable Head Lights', 'Manually Adjustable Exterior Rear View Mirror', 'Integrated Antenna', 'Rear Spoiler', 'Outside Rear View Mirror Turn Indicators', 'Projector Headlamps')","('Anti Lock Braking System', 'Centeral Locking', 'Power Door Locks', 'Driver Air Bag', 'Passenger Air Bag', 'Side Air Bag Front', 'Day Night Rear View Mirror', 'Passenger Side Rear View Mirror', 'Rear Seat Belts', 'Seat Belt Warning', 'Vehicle Stability Control System', 'Adjustable Seats', 'Keyless Entry', 'Engine Immobilizer', 'Engine Check Warning', 'Tyre Pressure Monitor', 'Crash Sensor', 'Ebd', 'Follow Me Home Headlamps', 'Speed Sensing Auto Door Lock', 'Isofix Child Seat Mounts', 'Hill Assist', 'Impact Sensing Auto Door Lock', 'Speed Alert', 'No Of Airbags', 'Eletronic Stability Control')",,1493 CC,113.98bhp,250Nm,,5,White,1.5 L U2 CRDi Diesel,1493,113.98bhp@4000rpm,250Nm@1500-2750rpm,4.0,4.0,DOHC,CRDi,,,Yes,,4300mm,1790mm,1635mm,2610mm,,,1430,,6-speed,,5,Power,,Disc,Disc,,,"Tubeless, Radial",5,,delhi
0,Petrol,Hatchback,"20,755",Manual,2,2nd Owner,Maruti,Maruti Baleno,2016,3962,1.2 Delta,₹ 5.03 Lakh,₹ 5.12 Lakh,,,Trending Car!,High chances of sale in next 6 days,Sept 2016,Comprehensive,Petrol,5 Seats,"20,755 Kms",DL2C,Second Owner,1197 cc,Manual,2016,"('Power Steering', 'Power Windows Front', 'Air Conditioner', 'Heater', 'Adjustable Head Lights', 'Power Adjustable Exterior Rear View Mirror', 'Anti Lock Braking System', 'Centeral Locking', 'Cd Player')","('Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Remote Trunk Opener', 'Remote Fuel Lid Opener', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Vanity Mirror', 'Rear Seat Headrest', 'Cup Holders Front', 'Multifunction Steering Wheel')","('Air Conditioner', 'Heater', 'Adjustable Steering', 'Digital Odometer', 'Tachometer', 'Electronic Multi Tripmeter', 'Fabric Upholstery', 'Glove Compartment', 'Digital Clock', 'Outside Temperature Display')","('Adjustable Head Lights', 'Power Adjustable Exterior Rear View Mirror', 'Electric Folding Rear View Mirror', 'Rear Window Wiper', 'Rear Window Washer', 'Rear Window Defogger', 'Wheel Covers', 'Integrated Antenna', 'Tinted Glass', 'Rear Spoiler', 'Outside Rear View Mirror Turn Indicators', 'Chrome Grille')","('Anti Lock Braking System', 'Centeral Locking', 'Power Door Locks', 'Child Safety Locks', 'Anti Theft Alarm', 'Driver Air Bag', 'Passenger Air Bag', 'Passenger Side Rear View Mirror', 'Halogen Headlamps', 'Rear Seat Belts', 'Seat Belt Warning', 'Door Ajar Warning', 'Side Impact Beams', 'Front Impact Beams', 'Adjustable Seats', 'Keyless Entry', 'Centrally Mounted Fuel Tank', 'Engine Immobilizer', 'Engine Check Warning', 'Crash Sensor', 'Ebd', 'Anti Theft Device', 'Isofix Child Seat Mounts', 'Pretensioners And Force Limiter Seatbelts')",21.4 kmpl,1197 CC,83.1bhp,115Nm,,5,Silver,VVT Petrol Engine,1197,83.1bhp@6000rpm,115Nm@4000rpm,4.0,4.0,DOHC,MPFI,,,No,No,3995mm,1745mm,1510mm,2520mm,1515mm,1525mm,870kg,1340kg,5 Speed,FWD,5,Power,4.9 meters,Disc,Drum,180 Kmph,12.36 seconds,"Tubeless,Radial",5,339-litres,delhi
0,Petrol,,"10,500",Automatic,1,1st Owner,Toyota,Toyota Vellfire,2023,11003,VIP Executive Lounge,₹ 1.19 Crore,,,,Trending Car!,High chances of sale in next 6 days,Mar 2023,Comprehensive,Petrol,7 Seats,"10,500 Kms",PB08,First Owner,2487 cc,Automatic,2023,"('Power Steering', 'Power Windows Front', 'Air Conditioner', 'Heater', 'Adjustable Head Lights', 'Power Adjustable Exterior Rear View Mirror', 'Anti Lock Braking System', 'Brake Assist', 'Radio')","('Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Air Quality Control', 'Accessory Power Outlet', 'Vanity Mirror', 'Rear Reading Lamp', 'Rear Seat Headrest', 'Height Adjustable Front Seat Belts', 'Cup Holders Front', 'Cup Holders Rear', 'Multifunction Steering Wheel', 'Cruise Control', 'Rear ACVents', 'Smart Access Card Entry', 'Engine Start Stop Button', 'Glove Box Cooling', 'Voice Control', 'Tailgate Ajar', 'Real Time Vehicle Tracking', 'Adjustable Headrest', 'Hands Free Tailgate')","('Air Conditioner', 'Heater', 'Adjustable Steering', 'Digital Odometer', 'Tachometer', 'Leather Steering Wheel', 'Glove Compartment', 'Height Adjustable Driver Seat', 'Ventilated Seats', 'Dual Tone Dashboard', 'Leather Wrap Gear Shift Selector')","('Adjustable Head Lights', 'Power Adjustable Exterior Rear View Mirror', 'Electric Folding Rear View Mirror', 'Rain Sensing Wiper', 'Rear Window Wiper', 'Rear Window Washer', 'Rear Window Defogger', 'Alloy Wheels', 'Integrated Antenna', 'Tinted Glass', 'Rear Spoiler', 'Outside Rear View Mirror Turn Indicators', 'Chrome Grille', 'Chrome Garnish', 'Automatic Driving Lights', 'Roof Rail', 'LEDDRLs', 'LEDHeadlights', 'LEDTaillights')","('Anti Lock Braking System', 'Brake Assist', 'Centeral Locking', 'Anti Theft Alarm', 'Driver Air Bag', 'Passenger Air Bag', 'Side Air Bag Front', 'Day Night Rear View Mirror', 'Seat Belt Warning', 'Door Ajar Warning', 'Traction Control', 'Keyless Entry', 'Engine Immobilizer', 'Tyre Pressure Monitor', 'Automatic Head Lamps', 'Follow Me Home Headlamps', 'Rear Camera', 'Anti Theft Device', 'Anti Pinch Power Windows', 'Speed Sensing Auto Door Lock', 'Heads Up Display', 'Pretensioners And Force Limiter Seatbelts', 'Blind Spot Monitor', 'Hill Descent Control', 'Hill Assist', 'Impact Sensing Auto Door Lock', 'Sos Emergency Assistance', 'Speed Alert', 'Geo Fence Alert', 'No Of Airbags', 'Eletronic Stability Control')",,2487 CC,140.1bhp,240Nm,,7,White,2.5-litre a Hybrid,2487,140.1bhp@6000rpm,240Nm@4296-4500rpm,4.0,4.0,,,,,,,5010,1850,1950,3000,,,,,CVT,,7,Electric,5.9,Disc,Disc,,,Radial Tubeless,4,,delhi
